id,name,country,region,altitude_range,climate_notes,tea_types,cultivars
acae75f2-e0f1-4952-b0a7-d564fb90d7ce,Chiayi County,Taiwan,Chiayi,200-2000m,Includes Alishan mountain area for high-altitude teas,Da Hong Pao; English Breakfast; Ti Kuan Yin; Sencha; Matcha; Sheng; Darjeeling; Earl Grey,Shizu-7132; Yiwu Da Ye Zhong; Shi Da Cha; Wuyi Cai Cha; Mao Xie; Si Ji Chun; Ujihikari; Long Jing Qunti Zhong; Saemidori; Xing Ren Xiang; Okuhikari; Kirari 31; Okumidori; Chin Hsin; Inzatsu 131; Bei Dou; Hong Yun; Huang Guan Yin; Da Hong Pao; Zhi Lan Xiang; Anji Bai Cha; Tie Guan Yin; Fuding Da Bai; Kanayamidori; Shui Jin Gui; Cui Yu; Sofu; Shui Xian; Taiwanese Wild Tea; Qi Men Zhong; Tie Luo Han; Da Ye Zhong; Zi Juan; Song Zhong; Goko; Ben Shan; Benifuki; Jin Xuan; Hong Yu; Mengku Da Ye Zhong; Mi Lan Xiang; Tong Tian Xiang; Benihikari; Bai Ji Guan; Koshun; Qi Lan; Huangshan Qunti Zhong; Oku Yutaka; Rou Gui; Ying Xiang; Zhenghe Da Bai; Ya Shi Xiang; Wu Yi; Yutakamidori; Zairai; Qing Xin; Qing Xin Da Mao; Samidori; Asahi; Bai Wen; Komakage; Meiryoku; Mei Zhan; Liu An Gua Pian; Fo Shou; Ju Duo Zai; Long Jing #43; Da Yeh Oolong; Bi Luo Chun Qunti; Gui Hua Xiang; Que She; Huang Jin Gui; Mengding Ganlu; Ban Tian Yao; Ba Xian; Qing Xin Gan Zhi; Asatsuyu
5e60c757-9e66-4a91-b725-b69dded4a3c6,Chiang Rai Province,Thailand,Chiang Rai,500-1500m,Northern Thailand mountains with suitable climate for oolong,Da Hong Pao; English Breakfast; Ti Kuan Yin; Sencha; Matcha; Sheng; Darjeeling; Earl Grey,Shizu-7132; Yiwu Da Ye Zhong; Shi Da Cha; Wuyi Cai Cha; Mao Xie; Si Ji Chun; Ujihikari; Long Jing Qunti Zhong; Saemidori; Xing Ren Xiang; Okuhikari; Kirari 31; Okumidori; Chin Hsin; Inzatsu 131; Bei Dou; Hong Yun; Huang Guan Yin; Da Hong Pao; Zhi Lan Xiang; Anji Bai Cha; Tie Guan Yin; Fuding Da Bai; Kanayamidori; Shui Jin Gui; Cui Yu; Sofu; Shui Xian; Taiwanese Wild Tea; Qi Men Zhong; Tie Luo Han; Da Ye Zhong; Zi Juan; Song Zhong; Goko; Ben Shan; Benifuki; Jin Xuan; Hong Yu; Mengku Da Ye Zhong; Mi Lan Xiang; Tong Tian Xiang; Benihikari; Bai Ji Guan; Koshun; Qi Lan; Huangshan Qunti Zhong; Oku Yutaka; Rou Gui; Ying Xiang; Zhenghe Da Bai; Ya Shi Xiang; Wu Yi; Yutakamidori; Zairai; Qing Xin; Qing Xin Da Mao; Samidori; Asahi; Bai Wen; Komakage; Meiryoku; Mei Zhan; Liu An Gua Pian; Fo Shou; Ju Duo Zai; Long Jing #43; Da Yeh Oolong; Bi Luo Chun Qunti; Gui Hua Xiang; Que She; Huang Jin Gui; Mengding Ganlu; Ban Tian Yao; Ba Xian; Qing Xin Gan Zhi; Asatsuyu
115e6efe-27d7-41ea-ac86-2ba83f17541d,"Mae Salong, Chiang Rai",Thailand,Chiang Rai,800-1300m,Chinese-settled area with traditional tea cultivation,Da Hong Pao; English Breakfast; Ti Kuan Yin; Sencha; Matcha; Sheng; Darjeeling; Earl Grey,Shizu-7132; Yiwu Da Ye Zhong; Shi Da Cha; Wuyi Cai Cha; Mao Xie; Si Ji Chun; Ujihikari; Long Jing Qunti Zhong; Saemidori; Xing Ren Xiang; Okuhikari; Kirari 31; Okumidori; Chin Hsin; Inzatsu 131; Bei Dou; Hong Yun; Huang Guan Yin; Da Hong Pao; Zhi Lan Xiang; Anji Bai Cha; Tie Guan Yin; Fuding Da Bai; Kanayamidori; Shui Jin Gui; Cui Yu; Sofu; Shui Xian; Taiwanese Wild Tea; Qi Men Zhong; Tie Luo Han; Da Ye Zhong; Zi Juan; Song Zhong; Goko; Ben Shan; Benifuki; Jin Xuan; Hong Yu; Mengku Da Ye Zhong; Mi Lan Xiang; Tong Tian Xiang; Benihikari; Bai Ji Guan; Koshun; Qi Lan; Huangshan Qunti Zhong; Oku Yutaka; Rou Gui; Ying Xiang; Zhenghe Da Bai; Ya Shi Xiang; Wu Yi; Yutakamidori; Zairai; Qing Xin; Qing Xin Da Mao; Samidori; Asahi; Bai Wen; Komakage; Meiryoku; Mei Zhan; Liu An Gua Pian; Fo Shou; Ju Duo Zai; Long Jing #43; Da Yeh Oolong; Bi Luo Chun Qunti; Gui Hua Xiang; Que She; Huang Jin Gui; Mengding Ganlu; Ban Tian Yao; Ba Xian; Qing Xin Gan Zhi; Asatsuyu
0d87aed3-533d-4e0c-8a62-cd6542555a7e,"Wawee, Chiang Rai",Thailand,Chiang Rai,1000-1400m,High altitude area for premium tea production,Da Hong Pao; English Breakfast; Ti Kuan Yin; Sencha; Matcha; Sheng; Darjeeling; Earl Grey,Shizu-7132; Yiwu Da Ye Zhong; Shi Da Cha; Wuyi Cai Cha; Mao Xie; Si Ji Chun; Ujihikari; Long Jing Qunti Zhong; Saemidori; Xing Ren Xiang; Okuhikari; Kirari 31; Okumidori; Chin Hsin; Inzatsu 131; Bei Dou; Hong Yun; Huang Guan Yin; Da Hong Pao; Zhi Lan Xiang; Anji Bai Cha; Tie Guan Yin; Fuding Da Bai; Kanayamidori; Shui Jin Gui; Cui Yu; Sofu; Shui Xian; Taiwanese Wild Tea; Qi Men Zhong; Tie Luo Han; Da Ye Zhong; Zi Juan; Song Zhong; Goko; Ben Shan; Benifuki; Jin Xuan; Hong Yu; Mengku Da Ye Zhong; Mi Lan Xiang; Tong Tian Xiang; Benihikari; Bai Ji Guan; Koshun; Qi Lan; Huangshan Qunti Zhong; Oku Yutaka; Rou Gui; Ying Xiang; Zhenghe Da Bai; Ya Shi Xiang; Wu Yi; Yutakamidori; Zairai; Qing Xin; Qing Xin Da Mao; Samidori; Asahi; Bai Wen; Komakage; Meiryoku; Mei Zhan; Liu An Gua Pian; Fo Shou; Ju Duo Zai; Long Jing #43; Da Yeh Oolong; Bi Luo Chun Qunti; Gui Hua Xiang; Que She; Huang Jin Gui; Mengding Ganlu; Ban Tian Yao; Ba Xian; Qing Xin Gan Zhi; Asatsuyu
2a7b82ac-7901-4d28-a7e2-bb8c3e742d87,Lam Dong Province,Vietnam,Lam Dong,800-1500m,High plateau region suitable for tea cultivation,Da Hong Pao; English Breakfast; Ti Kuan Yin; Sencha; Matcha; Sheng; Darjeeling; Earl Grey,Shizu-7132; Yiwu Da Ye Zhong; Shi Da Cha; Wuyi Cai Cha; Mao Xie; Si Ji Chun; Ujihikari; Long Jing Qunti Zhong; Saemidori; Xing Ren Xiang; Okuhikari; Kirari 31; Okumidori; Chin Hsin; Inzatsu 131; Bei Dou; Hong Yun; Huang Guan Yin; Da Hong Pao; Zhi Lan Xiang; Anji Bai Cha; Tie Guan Yin; Fuding Da Bai; Kanayamidori; Shui Jin Gui; Cui Yu; Sofu; Shui Xian; Taiwanese Wild Tea; Qi Men Zhong; Tie Luo Han; Da Ye Zhong; Zi Juan; Song Zhong; Goko; Ben Shan; Benifuki; Jin Xuan; Hong Yu; Mengku Da Ye Zhong; Mi Lan Xiang; Tong Tian Xiang; Benihikari; Bai Ji Guan; Koshun; Qi Lan; Huangshan Qunti Zhong; Oku Yutaka; Rou Gui; Ying Xiang; Zhenghe Da Bai; Ya Shi Xiang; Wu Yi; Yutakamidori; Zairai; Qing Xin; Qing Xin Da Mao; Samidori; Asahi; Bai Wen; Komakage; Meiryoku; Mei Zhan; Liu An Gua Pian; Fo Shou; Ju Duo Zai; Long Jing #43; Da Yeh Oolong; Bi Luo Chun Qunti; Gui Hua Xiang; Que She; Huang Jin Gui; Mengding Ganlu; Ban Tian Yao; Ba Xian; Qing Xin Gan Zhi; Asatsuyu
7c866873-d0cc-41bf-b011-097649df3e25,"Bao Loc, Lam Dong",Vietnam,Lam Dong,800-1200m,Tea cultivation center in southern Vietnam,Da Hong Pao; English Breakfast; Ti Kuan Yin; Sencha; Matcha; Sheng; Darjeeling; Earl Grey,Shizu-7132; Yiwu Da Ye Zhong; Shi Da Cha; Wuyi Cai Cha; Mao Xie; Si Ji Chun; Ujihikari; Long Jing Qunti Zhong; Saemidori; Xing Ren Xiang; Okuhikari; Kirari 31; Okumidori; Chin Hsin; Inzatsu 131; Bei Dou; Hong Yun; Huang Guan Yin; Da Hong Pao; Zhi Lan Xiang; Anji Bai Cha; Tie Guan Yin; Fuding Da Bai; Kanayamidori; Shui Jin Gui; Cui Yu; Sofu; Shui Xian; Taiwanese Wild Tea; Qi Men Zhong; Tie Luo Han; Da Ye Zhong; Zi Juan; Song Zhong; Goko; Ben Shan; Benifuki; Jin Xuan; Hong Yu; Mengku Da Ye Zhong; Mi Lan Xiang; Tong Tian Xiang; Benihikari; Bai Ji Guan; Koshun; Qi Lan; Huangshan Qunti Zhong; Oku Yutaka; Rou Gui; Ying Xiang; Zhenghe Da Bai; Ya Shi Xiang; Wu Yi; Yutakamidori; Zairai; Qing Xin; Qing Xin Da Mao; Samidori; Asahi; Bai Wen; Komakage; Meiryoku; Mei Zhan; Liu An Gua Pian; Fo Shou; Ju Duo Zai; Long Jing #43; Da Yeh Oolong; Bi Luo Chun Qunti; Gui Hua Xiang; Que She; Huang Jin Gui; Mengding Ganlu; Ban Tian Yao; Ba Xian; Qing Xin Gan Zhi; Asatsuyu
b80f50d3-11cb-4f06-ad01-9327d1912c22,Son La Province,Vietnam,Son La,600-1400m,Northwest Vietnam mountains with tea gardens,Da Hong Pao; English Breakfast; Ti Kuan Yin; Sencha; Matcha; Sheng; Darjeeling; Earl Grey,Shizu-7132; Yiwu Da Ye Zhong; Shi Da Cha; Wuyi Cai Cha; Mao Xie; Si Ji Chun; Ujihikari; Long Jing Qunti Zhong; Saemidori; Xing Ren Xiang; Okuhikari; Kirari 31; Okumidori; Chin Hsin; Inzatsu 131; Bei Dou; Hong Yun; Huang Guan Yin; Da Hong Pao; Zhi Lan Xiang; Anji Bai Cha; Tie Guan Yin; Fuding Da Bai; Kanayamidori; Shui Jin Gui; Cui Yu; Sofu; Shui Xian; Taiwanese Wild Tea; Qi Men Zhong; Tie Luo Han; Da Ye Zhong; Zi Juan; Song Zhong; Goko; Ben Shan; Benifuki; Jin Xuan; Hong Yu; Mengku Da Ye Zhong; Mi Lan Xiang; Tong Tian Xiang; Benihikari; Bai Ji Guan; Koshun; Qi Lan; Huangshan Qunti Zhong; Oku Yutaka; Rou Gui; Ying Xiang; Zhenghe Da Bai; Ya Shi Xiang; Wu Yi; Yutakamidori; Zairai; Qing Xin; Qing Xin Da Mao; Samidori; Asahi; Bai Wen; Komakage; Meiryoku; Mei Zhan; Liu An Gua Pian; Fo Shou; Ju Duo Zai; Long Jing #43; Da Yeh Oolong; Bi Luo Chun Qunti; Gui Hua Xiang; Que She; Huang Jin Gui; Mengding Ganlu; Ban Tian Yao; Ba Xian; Qing Xin Gan Zhi; Asatsuyu
a48589f6-1430-401b-ae81-d57ef568820e,"Moc Chau, Son La",Vietnam,Son La,1000-1400m,High plateau area known for tea and dairy,Da Hong Pao; English Breakfast; Ti Kuan Yin; Sencha; Matcha; Sheng; Darjeeling; Earl Grey,Shizu-7132; Yiwu Da Ye Zhong; Shi Da Cha; Wuyi Cai Cha; Mao Xie; Si Ji Chun; Ujihikari; Long Jing Qunti Zhong; Saemidori; Xing Ren Xiang; Okuhikari; Kirari 31; Okumidori; Chin Hsin; Inzatsu 131; Bei Dou; Hong Yun; Huang Guan Yin; Da Hong Pao; Zhi Lan Xiang; Anji Bai Cha; Tie Guan Yin; Fuding Da Bai; Kanayamidori; Shui Jin Gui; Cui Yu; Sofu; Shui Xian; Taiwanese Wild Tea; Qi Men Zhong; Tie Luo Han; Da Ye Zhong; Zi Juan; Song Zhong; Goko; Ben Shan; Benifuki; Jin Xuan; Hong Yu; Mengku Da Ye Zhong; Mi Lan Xiang; Tong Tian Xiang; Benihikari; Bai Ji Guan; Koshun; Qi Lan; Huangshan Qunti Zhong; Oku Yutaka; Rou Gui; Ying Xiang; Zhenghe Da Bai; Ya Shi Xiang; Wu Yi; Yutakamidori; Zairai; Qing Xin; Qing Xin Da Mao; Samidori; Asahi; Bai Wen; Komakage; Meiryoku; Mei Zhan; Liu An Gua Pian; Fo Shou; Ju Duo Zai; Long Jing #43; Da Yeh Oolong; Bi Luo Chun Qunti; Gui Hua Xiang; Que She; Huang Jin Gui; Mengding Ganlu; Ban Tian Yao; Ba Xian; Qing Xin Gan Zhi; Asatsuyu
bd965c66-bd25-4d5e-a6fe-1a31d33f2da0,Valle del Cauca,Colombia,Valle del Cauca,1200-1800m,High altitude valley suitable for tea cultivation,Da Hong Pao; English Breakfast; Ti Kuan Yin; Sencha; Matcha; Sheng; Darjeeling; Earl Grey,Shizu-7132; Yiwu Da Ye Zhong; Shi Da Cha; Wuyi Cai Cha; Mao Xie; Si Ji Chun; Ujihikari; Long Jing Qunti Zhong; Saemidori; Xing Ren Xiang; Okuhikari; Kirari 31; Okumidori; Chin Hsin; Inzatsu 131; Bei Dou; Hong Yun; Huang Guan Yin; Da Hong Pao; Zhi Lan Xiang; Anji Bai Cha; Tie Guan Yin; Fuding Da Bai; Kanayamidori; Shui Jin Gui; Cui Yu; Sofu; Shui Xian; Taiwanese Wild Tea; Qi Men Zhong; Tie Luo Han; Da Ye Zhong; Zi Juan; Song Zhong; Goko; Ben Shan; Benifuki; Jin Xuan; Hong Yu; Mengku Da Ye Zhong; Mi Lan Xiang; Tong Tian Xiang; Benihikari; Bai Ji Guan; Koshun; Qi Lan; Huangshan Qunti Zhong; Oku Yutaka; Rou Gui; Ying Xiang; Zhenghe Da Bai; Ya Shi Xiang; Wu Yi; Yutakamidori; Zairai; Qing Xin; Qing Xin Da Mao; Samidori; Asahi; Bai Wen; Komakage; Meiryoku; Mei Zhan; Liu An Gua Pian; Fo Shou; Ju Duo Zai; Long Jing #43; Da Yeh Oolong; Bi Luo Chun Qunti; Gui Hua Xiang; Que She; Huang Jin Gui; Mengding Ganlu; Ban Tian Yao; Ba Xian; Qing Xin Gan Zhi; Asatsuyu
08cec0ab-0c82-49d6-9530-4d1e358e2533,"Bitaco, Valle del Cauca",Colombia,Valle del Cauca,1400-1700m,Mountain area with experimental tea cultivation,Da Hong Pao; English Breakfast; Ti Kuan Yin; Sencha; Matcha; Sheng; Darjeeling; Earl Grey,Shizu-7132; Yiwu Da Ye Zhong; Shi Da Cha; Wuyi Cai Cha; Mao Xie; Si Ji Chun; Ujihikari; Long Jing Qunti Zhong; Saemidori; Xing Ren Xiang; Okuhikari; Kirari 31; Okumidori; Chin Hsin; Inzatsu 131; Bei Dou; Hong Yun; Huang Guan Yin; Da Hong Pao; Zhi Lan Xiang; Anji Bai Cha; Tie Guan Yin; Fuding Da Bai; Kanayamidori; Shui Jin Gui; Cui Yu; Sofu; Shui Xian; Taiwanese Wild Tea; Qi Men Zhong; Tie Luo Han; Da Ye Zhong; Zi Juan; Song Zhong; Goko; Ben Shan; Benifuki; Jin Xuan; Hong Yu; Mengku Da Ye Zhong; Mi Lan Xiang; Tong Tian Xiang; Benihikari; Bai Ji Guan; Koshun; Qi Lan; Huangshan Qunti Zhong; Oku Yutaka; Rou Gui; Ying Xiang; Zhenghe Da Bai; Ya Shi Xiang; Wu Yi; Yutakamidori; Zairai; Qing Xin; Qing Xin Da Mao; Samidori; Asahi; Bai Wen; Komakage; Meiryoku; Mei Zhan; Liu An Gua Pian; Fo Shou; Ju Duo Zai; Long Jing #43; Da Yeh Oolong; Bi Luo Chun Qunti; Gui Hua Xiang; Que She; Huang Jin Gui; Mengding Ganlu; Ban Tian Yao; Ba Xian; Qing Xin Gan Zhi; Asatsuyu
3da2e676-b910-4073-87f7-c69df16c368a,"Hangzhou, Zhejiang",China,Zhejiang,100-300m,"Lake microclimate with morning mist, perfect for Long Jing cultivation",Da Hong Pao; English Breakfast; Ti Kuan Yin; Sencha; Matcha; Sheng; Darjeeling; Earl Grey,Shizu-7132; Yiwu Da Ye Zhong; Shi Da Cha; Wuyi Cai Cha; Mao Xie; Si Ji Chun; Ujihikari; Long Jing Qunti Zhong; Saemidori; Xing Ren Xiang; Okuhikari; Kirari 31; Okumidori; Chin Hsin; Inzatsu 131; Bei Dou; Hong Yun; Huang Guan Yin; Da Hong Pao; Zhi Lan Xiang; Anji Bai Cha; Tie Guan Yin; Fuding Da Bai; Kanayamidori; Shui Jin Gui; Cui Yu; Sofu; Shui Xian; Taiwanese Wild Tea; Qi Men Zhong; Tie Luo Han; Da Ye Zhong; Zi Juan; Song Zhong; Goko; Ben Shan; Benifuki; Jin Xuan; Hong Yu; Mengku Da Ye Zhong; Mi Lan Xiang; Tong Tian Xiang; Benihikari; Bai Ji Guan; Koshun; Qi Lan; Huangshan Qunti Zhong; Oku Yutaka; Rou Gui; Ying Xiang; Zhenghe Da Bai; Ya Shi Xiang; Wu Yi; Yutakamidori; Zairai; Qing Xin; Qing Xin Da Mao; Samidori; Asahi; Bai Wen; Komakage; Meiryoku; Mei Zhan; Liu An Gua Pian; Fo Shou; Ju Duo Zai; Long Jing #43; Da Yeh Oolong; Bi Luo Chun Qunti; Gui Hua Xiang; Que She; Huang Jin Gui; Mengding Ganlu; Ban Tian Yao; Ba Xian; Qing Xin Gan Zhi; Asatsuyu
50e1da38-7a51-437d-aee5-1b2aefaf8421,"Fuding, Fujian",China,Fujian,400-800m,"Coastal mountain region, origin of white tea production",Da Hong Pao; English Breakfast; Ti Kuan Yin; Sencha; Matcha; Sheng; Darjeeling; Earl Grey,Shizu-7132; Yiwu Da Ye Zhong; Shi Da Cha; Wuyi Cai Cha; Mao Xie; Si Ji Chun; Ujihikari; Long Jing Qunti Zhong; Saemidori; Xing Ren Xiang; Okuhikari; Kirari 31; Okumidori; Chin Hsin; Inzatsu 131; Bei Dou; Hong Yun; Huang Guan Yin; Da Hong Pao; Zhi Lan Xiang; Anji Bai Cha; Tie Guan Yin; Fuding Da Bai; Kanayamidori; Shui Jin Gui; Cui Yu; Sofu; Shui Xian; Taiwanese Wild Tea; Qi Men Zhong; Tie Luo Han; Da Ye Zhong; Zi Juan; Song Zhong; Goko; Ben Shan; Benifuki; Jin Xuan; Hong Yu; Mengku Da Ye Zhong; Mi Lan Xiang; Tong Tian Xiang; Benihikari; Bai Ji Guan; Koshun; Qi Lan; Huangshan Qunti Zhong; Oku Yutaka; Rou Gui; Ying Xiang; Zhenghe Da Bai; Ya Shi Xiang; Wu Yi; Yutakamidori; Zairai; Qing Xin; Qing Xin Da Mao; Samidori; Asahi; Bai Wen; Komakage; Meiryoku; Mei Zhan; Liu An Gua Pian; Fo Shou; Ju Duo Zai; Long Jing #43; Da Yeh Oolong; Bi Luo Chun Qunti; Gui Hua Xiang; Que She; Huang Jin Gui; Mengding Ganlu; Ban Tian Yao; Ba Xian; Qing Xin Gan Zhi; Asatsuyu
34eb8bc4-89b5-4809-8109-72dff117c18b,"Wuyi Mountains, Fujian",China,Fujian,200-800m,"UNESCO World Heritage site, famous for rock teas and red cliffs",Da Hong Pao; English Breakfast; Ti Kuan Yin; Sencha; Matcha; Sheng; Darjeeling; Earl Grey,Shizu-7132; Yiwu Da Ye Zhong; Shi Da Cha; Wuyi Cai Cha; Mao Xie; Si Ji Chun; Ujihikari; Long Jing Qunti Zhong; Saemidori; Xing Ren Xiang; Okuhikari; Kirari 31; Okumidori; Chin Hsin; Inzatsu 131; Bei Dou; Hong Yun; Huang Guan Yin; Da Hong Pao; Zhi Lan Xiang; Anji Bai Cha; Tie Guan Yin; Fuding Da Bai; Kanayamidori; Shui Jin Gui; Cui Yu; Sofu; Shui Xian; Taiwanese Wild Tea; Qi Men Zhong; Tie Luo Han; Da Ye Zhong; Zi Juan; Song Zhong; Goko; Ben Shan; Benifuki; Jin Xuan; Hong Yu; Mengku Da Ye Zhong; Mi Lan Xiang; Tong Tian Xiang; Benihikari; Bai Ji Guan; Koshun; Qi Lan; Huangshan Qunti Zhong; Oku Yutaka; Rou Gui; Ying Xiang; Zhenghe Da Bai; Ya Shi Xiang; Wu Yi; Yutakamidori; Zairai; Qing Xin; Qing Xin Da Mao; Samidori; Asahi; Bai Wen; Komakage; Meiryoku; Mei Zhan; Liu An Gua Pian; Fo Shou; Ju Duo Zai; Long Jing #43; Da Yeh Oolong; Bi Luo Chun Qunti; Gui Hua Xiang; Que She; Huang Jin Gui; Mengding Ganlu; Ban Tian Yao; Ba Xian; Qing Xin Gan Zhi; Asatsuyu
62b32fb7-0b9d-45f7-b72b-8c7b8810ef45,"Yiwu Mountain, Yunnan",China,Yunnan,1000-1800m,Historic Pu-erh tea region with ancient tea trees,Da Hong Pao; English Breakfast; Ti Kuan Yin; Sencha; Matcha; Sheng; Darjeeling; Earl Grey,Shizu-7132; Yiwu Da Ye Zhong; Shi Da Cha; Wuyi Cai Cha; Mao Xie; Si Ji Chun; Ujihikari; Long Jing Qunti Zhong; Saemidori; Xing Ren Xiang; Okuhikari; Kirari 31; Okumidori; Chin Hsin; Inzatsu 131; Bei Dou; Hong Yun; Huang Guan Yin; Da Hong Pao; Zhi Lan Xiang; Anji Bai Cha; Tie Guan Yin; Fuding Da Bai; Kanayamidori; Shui Jin Gui; Cui Yu; Sofu; Shui Xian; Taiwanese Wild Tea; Qi Men Zhong; Tie Luo Han; Da Ye Zhong; Zi Juan; Song Zhong; Goko; Ben Shan; Benifuki; Jin Xuan; Hong Yu; Mengku Da Ye Zhong; Mi Lan Xiang; Tong Tian Xiang; Benihikari; Bai Ji Guan; Koshun; Qi Lan; Huangshan Qunti Zhong; Oku Yutaka; Rou Gui; Ying Xiang; Zhenghe Da Bai; Ya Shi Xiang; Wu Yi; Yutakamidori; Zairai; Qing Xin; Qing Xin Da Mao; Samidori; Asahi; Bai Wen; Komakage; Meiryoku; Mei Zhan; Liu An Gua Pian; Fo Shou; Ju Duo Zai; Long Jing #43; Da Yeh Oolong; Bi Luo Chun Qunti; Gui Hua Xiang; Que She; Huang Jin Gui; Mengding Ganlu; Ban Tian Yao; Ba Xian; Qing Xin Gan Zhi; Asatsuyu
40a8422e-e279-4eb2-8f02-ecb5d4652bf6,"Junshan Island, Hunan",China,Hunan,50-100m,Lake island with unique microclimate for yellow tea,Da Hong Pao; English Breakfast; Ti Kuan Yin; Sencha; Matcha; Sheng; Darjeeling; Earl Grey,Shizu-7132; Yiwu Da Ye Zhong; Shi Da Cha; Wuyi Cai Cha; Mao Xie; Si Ji Chun; Ujihikari; Long Jing Qunti Zhong; Saemidori; Xing Ren Xiang; Okuhikari; Kirari 31; Okumidori; Chin Hsin; Inzatsu 131; Bei Dou; Hong Yun; Huang Guan Yin; Da Hong Pao; Zhi Lan Xiang; Anji Bai Cha; Tie Guan Yin; Fuding Da Bai; Kanayamidori; Shui Jin Gui; Cui Yu; Sofu; Shui Xian; Taiwanese Wild Tea; Qi Men Zhong; Tie Luo Han; Da Ye Zhong; Zi Juan; Song Zhong; Goko; Ben Shan; Benifuki; Jin Xuan; Hong Yu; Mengku Da Ye Zhong; Mi Lan Xiang; Tong Tian Xiang; Benihikari; Bai Ji Guan; Koshun; Qi Lan; Huangshan Qunti Zhong; Oku Yutaka; Rou Gui; Ying Xiang; Zhenghe Da Bai; Ya Shi Xiang; Wu Yi; Yutakamidori; Zairai; Qing Xin; Qing Xin Da Mao; Samidori; Asahi; Bai Wen; Komakage; Meiryoku; Mei Zhan; Liu An Gua Pian; Fo Shou; Ju Duo Zai; Long Jing #43; Da Yeh Oolong; Bi Luo Chun Qunti; Gui Hua Xiang; Que She; Huang Jin Gui; Mengding Ganlu; Ban Tian Yao; Ba Xian; Qing Xin Gan Zhi; Asatsuyu
0acfc72e-0eec-4054-8866-c6e84f70392f,China,China,Various Provinces,100-2000m,Diverse tea growing regions across the country,Da Hong Pao; English Breakfast; Ti Kuan Yin; Sencha; Matcha; Sheng; Darjeeling; Earl Grey,Shizu-7132; Yiwu Da Ye Zhong; Shi Da Cha; Wuyi Cai Cha; Mao Xie; Si Ji Chun; Ujihikari; Long Jing Qunti Zhong; Saemidori; Xing Ren Xiang; Okuhikari; Kirari 31; Okumidori; Chin Hsin; Inzatsu 131; Bei Dou; Hong Yun; Huang Guan Yin; Da Hong Pao; Zhi Lan Xiang; Anji Bai Cha; Tie Guan Yin; Fuding Da Bai; Kanayamidori; Shui Jin Gui; Cui Yu; Sofu; Shui Xian; Taiwanese Wild Tea; Qi Men Zhong; Tie Luo Han; Da Ye Zhong; Zi Juan; Song Zhong; Goko; Ben Shan; Benifuki; Jin Xuan; Hong Yu; Mengku Da Ye Zhong; Mi Lan Xiang; Tong Tian Xiang; Benihikari; Bai Ji Guan; Koshun; Qi Lan; Huangshan Qunti Zhong; Oku Yutaka; Rou Gui; Ying Xiang; Zhenghe Da Bai; Ya Shi Xiang; Wu Yi; Yutakamidori; Zairai; Qing Xin; Qing Xin Da Mao; Samidori; Asahi; Bai Wen; Komakage; Meiryoku; Mei Zhan; Liu An Gua Pian; Fo Shou; Ju Duo Zai; Long Jing #43; Da Yeh Oolong; Bi Luo Chun Qunti; Gui Hua Xiang; Que She; Huang Jin Gui; Mengding Ganlu; Ban Tian Yao; Ba Xian; Qing Xin Gan Zhi; Asatsuyu
4538bdf8-379f-40a1-94d5-beba00786b7c,Japan,Japan,Various Prefectures,50-800m,"Temperate climate with four distinct seasons, ideal for green tea",Da Hong Pao; English Breakfast; Ti Kuan Yin; Sencha; Matcha; Sheng; Darjeeling; Earl Grey,Shizu-7132; Yiwu Da Ye Zhong; Shi Da Cha; Wuyi Cai Cha; Mao Xie; Si Ji Chun; Ujihikari; Long Jing Qunti Zhong; Saemidori; Xing Ren Xiang; Okuhikari; Kirari 31; Okumidori; Chin Hsin; Inzatsu 131; Bei Dou; Hong Yun; Huang Guan Yin; Da Hong Pao; Zhi Lan Xiang; Anji Bai Cha; Tie Guan Yin; Fuding Da Bai; Kanayamidori; Shui Jin Gui; Cui Yu; Sofu; Shui Xian; Taiwanese Wild Tea; Qi Men Zhong; Tie Luo Han; Da Ye Zhong; Zi Juan; Song Zhong; Goko; Ben Shan; Benifuki; Jin Xuan; Hong Yu; Mengku Da Ye Zhong; Mi Lan Xiang; Tong Tian Xiang; Benihikari; Bai Ji Guan; Koshun; Qi Lan; Huangshan Qunti Zhong; Oku Yutaka; Rou Gui; Ying Xiang; Zhenghe Da Bai; Ya Shi Xiang; Wu Yi; Yutakamidori; Zairai; Qing Xin; Qing Xin Da Mao; Samidori; Asahi; Bai Wen; Komakage; Meiryoku; Mei Zhan; Liu An Gua Pian; Fo Shou; Ju Duo Zai; Long Jing #43; Da Yeh Oolong; Bi Luo Chun Qunti; Gui Hua Xiang; Que She; Huang Jin Gui; Mengding Ganlu; Ban Tian Yao; Ba Xian; Qing Xin Gan Zhi; Asatsuyu
